Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99
1986-02,13.93,16.4,20.9,17.72,19.8,20.79,20.64,22.99,23.51,19.15,71.13,77.77,81.78,79.39,81.92,79.59,83.08,79.62,83.15,80.73,113.44,137.54,138.39,145.09,135.83,149.76,135.9,131.44,142.91,141.65,221.6,179.96,207.41,225.08,238.86,239.04,232.26,216.98,213.41,203.82,293.48,336.6,302.13,346.49,351.75,341.04,363.01,372.2,336.46,331.62,491.43,526.78,535.7,514.87,531.89,550.96,515.79,610.97,535.72,448.05,729.74,819.27,797.38,817.41,783.5,850.52,860.25,815.32,755.23,743.58,1147.25,1184.55,1306.07,1162.72,1230.52,1239.46,1189.78,1371.77,1277.51,1222.86,2586.08,2403.15,2363,2167.8,2242.89,2441.83,2273.41,2105.87,2145.44,2280.9,7658.55,10229.95,4655.32,6925.25,5440.28,7079.35,11516.1,7407.21,7357.77
1986-03,14.68,17.43,22.39,18.58,20.69,22.18,22.31,24.75,25.12,20.28,74.59,81.43,84.63,86.41,83.49,85,90.52,83.79,87.96,87.76,116.72,139.44,144.3,152.66,147.53,161.62,145.46,142.04,156.99,153.47,217.35,185.15,216.95,242.91,257.33,250.19,247.81,241.06,227.45,220.69,332.01,358.78,326.25,370.15,379.23,375.94,387.94,396.02,358.14,357.75,487.05,535.2,573.24,554.46,564.31,585.17,551.35,653.7,592.73,474.7,715.68,873.1,811.52,885.35,844.19,913.66,929.21,878.93,800.64,808.34,1255.25,1238.31,1379.67,1285.2,1316.85,1323.36,1253.12,1486.89,1398.03,1344.79,2625.06,2702.33,2469.65,2336.95,2487.31,2700.69,2497.82,2226.71,2282.31,2442.49,8423.86,10391.17,5067.59,7548.04,5839.72,7750.62,11823.79,8126.01,8086.35
1986-04,15.57,18.63,23.93,19.14,21.32,23.55,23.05,25.77,26.34,21.15,77.53,82.49,90.63,91.4,88.11,91.58,94.2,90.17,92.17,92.8,123.52,155.15,147.93,166.43,149.58,166.17,153,150.87,164.34,156.05,230.66,199.51,229.56,258.83,268.99,260.45,260.6,255.84,245.66,225.21,330.82,376.13,331.71,401.01,395.93,401.11,399.36,419.07,377.02,362.01,549.19,600.04,626.06,585.36,598.14,613.01,578.62,668.09,638.77,511.06,721.14,911,851.38,959.8,876.34,988.89,985.14,952.54,832.1,852.09,1308.01,1275.34,1455.06,1318.04,1374.58,1349.57,1267.63,1558.74,1450.99,1425.88,2831.08,2785.62,2533.91,2456.24,2612.7,2870.63,2545.12,2468.95,2340.84,2384.79,9428.88,11064.13,5213.74,7994.39,6216.03,8519.99,12164.14,8367.31,8658.41
1986-05,15.76,18.88,24.44,19.47,22,23.73,23.06,26.09,27.58,21.7,80.26,84.27,89.52,95.42,88.89,91.3,96.34,90.01,92.05,97.21,139.25,153.72,146.97,164.86,155.12,162.89,151.26,154.74,167.77,154.5,232.41,189.21,233.94,259.42,277.06,259.22,268.31,259.11,244.18,233.81,321.94,381.18,335.67,398.15,397.07,408.96,406.2,450.62,367.88,376.01,502.74,617.94,611.25,580.4,601.19,605.6,588.64,694.18,632.12,520.79,657.52,873,822.04,910.16,902.52,922.28,956.58,966.5,851.85,866.61,1288.77,1255.73,1427.51,1303.36,1338.54,1361.17,1244.31,1513.17,1494.17,1422.94,2868.55,2748.48,2519.97,2372.14,2528.25,2834.34,2461.17,2284.37,2287.37,2210.32,9423.29,11278.76,5060.92,7770.33,5911.61,8261.11,12333.5,8287.82,8272.35
1986-06,16.36,19.91,25.47,19.85,22.57,24.08,24.22,27.25,28.66,22.33,83.7,86.74,91.78,97.86,95.27,95.9,100.48,91.9,95.87,102.68,142.43,160.31,150.73,173.17,157.81,164.7,159.3,155.59,171.47,155.9,239.59,194.71,243.44,248.22,290.97,271.31,290.38,259.99,257.66,246.58,333.82,388.34,352.58,424.62,423.4,424.42,430.5,484.3,362.21,382.8,513.23,618.9,630.27,612.89,646.52,641.65,631.43,720.42,653.94,550.02,728.34,928.96,846.35,956.3,928.39,964.37,990.87,1015.13,906.13,897.73,1312.7,1323.84,1538.66,1347.21,1403.1,1430.62,1257.92,1589.46,1570.85,1528.88,3117.11,2870.22,2602.67,2531.96,2678.98,2990.59,2622.95,2336.47,2448.09,2246.44,10204.66,11924.81,5341.49,8296.64,6211.12,8609.09,12427.49,8658.6,8868.37
1986-07,14.55,17.46,19.88,21.82,22.49,25.64,19.18,20.85,23.58,22.8,82.69,84.53,84.9,84.37,82.68,82.14,89.63,86.92,84.87,87.08,147.53,148.5,155.14,154.08,142.59,153.05,146.14,147.86,145.36,144.15,229.76,229.7,230.57,232.6,229.48,236.78,243.3,233.77,239.17,233.02,388.54,389.34,367.5,358.91,398.49,366.87,372.26,388.03,364.91,360.26,621.21,635.08,592.44,567.19,598.61,566.57,596.01,589.84,601.62,583.8,901.27,906,889.02,941.7,881.13,860.45,890.78,906.09,915.34,905.84,1233.44,1463.52,1358.16,1492.16,1446.96,1415.25,1351.3,1482.39,1425.96,1440.28,2436.82,2363.01,2627.73,2609.51,2644.84,2648.15,2829.42,2692.62,2462.28,2616.19,5423.57,8989.42,7804.26,10927.09,8906.38,7618.38,8769.36,16354.81,7033.08
1986-08,13.31,15.93,18.84,20.92,20.61,23.48,17.86,18.81,21.57,20.63,69.29,78.78,77.05,78.27,77.49,77.15,82.75,82.04,74.35,77.81,121.92,136.12,142.32,142.81,125.93,139.9,132.32,136.87,128.89,127.11,221.87,208.63,207.96,224.87,220.26,216.89,226.38,207.79,218.3,207.75,316.81,353.89,348.69,334.89,371.23,338.2,347.12,358.18,324.59,317.36,551.51,582.07,521.93,533.24,582.9,540.33,551.14,572.5,565.27,529.13,830.69,818.77,850.27,919.01,819.08,797.11,820.99,861.04,856.25,823.46,1113.91,1331.33,1259.87,1416.05,1376.2,1315.07,1300.76,1379.39,1308.31,1307.92,2122.91,2080.92,2517.83,2520.86,2495.08,2526.31,2751.15,2565.15,2286.74,2387.91,4873.66,8615.08,7519.28,10450.06,8654.99,7491.7,8104.88,14897.18,6644.19
1986-09,13.6,16.11,18.98,21.05,20.95,23.7,17.81,18.9,21.63,20.72,72.24,78.46,80.1,78.45,78.12,78.02,85.72,83.45,75.28,78.68,126.19,139.28,148.08,149.65,126.78,146.6,137.16,138.31,133.58,130.4,242.38,213.2,222.35,223.99,236.72,233.31,235.95,220.82,224.02,212.33,336.52,383.41,353.58,352.89,386.19,346.38,359.36,371.95,336.36,326.5,596.22,649.26,565.98,571.27,640.87,565.98,578.06,597.83,592.52,557.04,920.36,926.29,912.76,952.47,859.89,847.13,885.82,912.71,901.17,854.8,1174.29,1486.97,1414.2,1519.17,1481.61,1430.12,1332.18,1480.1,1381.25,1366.08,2422.62,2181.27,2691.58,2680.72,2698.96,2704.58,2903.05,2737.21,2429.7,2492.15,5633.61,9442.7,8410.08,11260.36,9277.42,7870.29,8396.99,15695.4,6994.82
1986-10,12.92,15.53,18.12,20.08,20.53,22.67,16.69,17.48,20.56,19.11,65.03,74.09,76.02,74.11,74.61,73.51,79.01,78.4,70.4,73.64,120.59,132.02,142.84,141.14,120.08,139.22,127.94,126.93,120.69,121.81,231.86,203.68,215.1,211.11,221.25,218.41,222.39,204.22,208.33,191.36,310.66,355.78,341.51,320.51,360.92,322.79,337.51,346.33,311.55,299.43,565.63,645.26,546.01,523.73,578.79,512.9,534.21,560.93,544.95,518.2,889.3,905.8,869.57,859.51,785.52,778.18,812.15,841.31,837.05,786.74,1079.07,1445.44,1337.49,1475.66,1361.1,1312.98,1222.63,1335.92,1278.07,1217.99,2328.48,2073.91,2557.24,2494.31,2523.93,2396.1,2580.8,2452.22,2207.6,2259.67,5531.26,8943.11,7610.4,10083.65,8315.14,6974,7440.15,14593.07,6238.73
1986-11,13.39,15.96,18.86,19.95,21.38,23.41,17.06,18.25,21.09,19.75,66.5,77,79.34,73.9,72.85,76.83,81.46,80.17,69.76,74.5,124.51,139.18,146.8,148.38,121.55,142.97,134.74,135.76,126.17,129.29,250.24,216.03,223.25,219.34,229.03,222.41,226.62,210.8,217.31,200.97,331.58,366.63,346.4,340.75,372.72,326.18,337.25,356.02,315.91,314.12,569.81,647.61,555.64,542.94,575.24,545.98,545.59,546.79,568.81,541.22,951.9,941.77,940.54,895.8,823.26,821.27,822.49,882.14,903.27,820.47,1188.77,1527.27,1418.94,1511.72,1445.82,1380.43,1290.71,1437.22,1261.35,1285.48,2418.05,2220.24,2778.68,2671.82,2582.05,2520.85,2869.17,2593.07,2302.43,2357.31,5744.04,9587.71,7973.22,10657.57,8718.92,7538.32,7901.32,14437.63,6817.35
1986-12,13.18,15.8,18.84,20.16,20.84,23.17,16.69,18.07,20.43,19.85,67,76.22,79.99,74.03,73.09,75.6,83.22,81.58,69.12,72.59,121.79,140.45,148.01,142.73,123.04,143.86,133.63,136.95,127.96,126.91,242.92,213.31,222.85,219.9,222.77,227.21,225.48,206.23,218.65,199.82,333.27,379.73,342.52,348.05,381.05,324.6,341.83,350.73,310.63,311.39,541.54,672.14,564.83,544.07,563.37,553.28,542.73,532.56,566.83,530.32,941.89,946.97,951.16,876.09,834.48,809.59,849.4,861.48,924.53,811.62,1205.8,1536.57,1445.58,1480.08,1463,1382.23,1320.62,1433.72,1262.82,1230.88,2647.17,2164.51,2798.52,2694.76,2646.01,2575.42,2829.38,2631.04,2293.1,2361.74,5628.17,9873.87,8199.86,11043.95,8920.22,7645.21,8007.14,14756.86,6882.27
1987-01,12.67,15.47,18.12,19.55,20.01,21.95,16.15,17.26,19.51,18.78,64.17,73.18,78.19,71.26,72.54,73.91,83.36,81.39,65.56,68.78,118.47,137.1,144.87,139.95,122.9,139.46,130.2,131.86,123.1,121.66,221.17,212.6,215.09,215.2,211.61,225.57,219.15,206.18,211.22,191.63,315.16,375.5,325.98,318.2,356.47,323.02,343.52,342.1,301.22,305.26,525.21,666.34,552.94,539.23,535.23,539.95,529.89,526.66,554.82,504.26,898.57,884.44,893.88,851.86,803.7,785.79,809.68,826.62,911.98,781.11,1100.73,1503.16,1393.5,1447.62,1390.53,1345.46,1290.4,1370.11,1185.16,1199.98,2588.25,2064.11,2653.92,2619.5,2443.51,2455.31,2741.1,2547.89,2225.87,2267.2,5636.13,9454.21,7933.02,11035.22,8717.45,7454.02,7892.69,14023.11,6645.19
1987-02,14.1,17.14,19.62,21.47,21.77,23.67,17.55,18.99,21.37,20.94,72.83,78.55,89.65,78.97,77.6,80.87,91.85,87.56,71.27,76.93,134.67,157.21,160.49,155.24,137.95,156.62,149.35,146.64,138.24,137.83,249.84,235.63,236.99,234.22,227.96,250.99,245.09,234.74,233.65,216.06,369.09,413.89,362.19,347.49,385.66,345.82,377.24,387,331.22,346.31,605.8,744.11,606.89,590.02,574.46,612.01,579.65,568.53,632.34,588.91,1008.67,1029.16,1035.67,924.72,897.14,896.03,907.39,946.15,1046.4,864.42,1296.35,1720.28,1555.81,1554.42,1529.55,1547.24,1412.54,1505.27,1312.71,1299.45,3041.18,2288.95,2988.73,2992.03,2803.85,2731.54,3032.18,2848.29,2459.05,2567.15,6310.2,10121.36,9056.35,12455.8,9946.14,8633.95,9052.26,15413.14,7859.33
1987-03,15.51,18.18,20.81,22.95,23.87,25.45,18.85,20.73,23.04,23.19,79.64,84.23,91.73,85.77,85.14,87.34,95.63,92.6,75.79,84.64,148.75,168.65,170.3,163.55,146.99,167.3,159.84,154.93,147.77,148.38,236.51,263.88,252.26,240.57,237.61,272.71,264.55,253.81,252.51,238.93,415.16,430.61,385.83,356.66,405.87,370.03,399.99,408.81,350.85,371.26,633.72,792.79,656,609.66,595.61,654.69,609.91,587.36,692.22,637.11,1104.41,1075.55,1083.57,936.36,899.28,934.69,954.38,1006.17,1104.93,938.53,1359.06,1810.86,1600.94,1544.75,1600.1,1590.86,1502.02,1567.72,1416.28,1456.7,3112.99,2407.5,3080.56,2993.7,2934.83,2813.61,3152.28,3006.95,2622.29,2821.29,6404.06,9724.79,9200.33,12732.3,10154.32,9029.03,9724.01,16495.14,8056.59
1987-04,16.46,18.53,21.33,23.47,25.2,25.89,19.86,21.19,23.56,24.3,78.41,89.68,92.8,83.18,86.6,91.4,93.58,91.29,76.88,87.16,162,165.12,170.68,165.53,147.27,169.9,164.38,163,148.22,153.24,259.13,264.55,263.47,243.96,243.7,274.45,273.22,255.85,253.87,234.17,458.62,428.95,404.53,346.63,413.96,384.53,394.93,399.66,351.14,375.23,633.43,836.89,674.37,613.34,602.76,653.03,613.13,591.03,692.94,630.1,1127.97,1115.65,1112.75,946.41,890.44,953.23,961.98,996.62,1089.23,928.19,1445.43,1849.85,1646.27,1558.3,1635.76,1646.94,1492.64,1575.89,1440.48,1445.26,3557.1,2432.47,3185.78,3008.62,3004.07,2753.66,3111.72,3041.28,2548.27,2844.57,7057.48,10407.14,9604.37,12737.7,10324.51,9134.33,9780.13,17185.9,8031.12
1987-05,16.52,18.34,21.32,22.78,24.84,24.94,19.48,21.07,23.13,23.49,76.67,88.31,92.25,81.91,85.16,88.23,91.93,87.64,75.47,85.03,159.48,166.81,166.49,160.08,144.29,165.93,158.02,157.65,140.88,151.38,241.45,255.83,250.08,234.47,240.57,261.01,256.16,244.83,237.85,225.32,455.08,424.28,383.3,329.31,394.32,370.84,392.18,376.83,330.2,361.45,631.23,827.24,694.5,618.64,578.63,638.37,578.73,563.83,671.17,617.46,1115.01,1155.78,1126.8,935.17,862.88,943.75,936.29,987.08,1066.38,897.97,1378.68,1882.09,1619.83,1321.43,1595.66,1576.8,1428.98,1491.39,1350.1,1395.79,3434.58,2362.69,3251.89,2918.32,3004.07,2666.19,3020.11,2895.91,2464.03,2721.67,7159.38,10183.32,9568.05,12368.65,10114.84,8939.66,9818.98,17817.5,7762.98
1987-06,17.16,18.57,21.61,22.87,24.59,24.51,19.59,20.89,22.58,23.53,79.73,82.65,91.82,82.09,86.29,87.11,92.94,88.99,74.12,85.11,165.77,167.85,165.69,161.44,142.2,167.04,152.62,159.67,137,150.85,219.48,257.66,241.09,229.13,232.78,267.34,250.59,246.18,241.06,222.35,458.07,423.56,379.63,327.63,384.56,372.57,400.31,366.62,329.37,371.27,647.87,880.21,705.1,630.7,582.88,627.17,580.01,554.99,690.75,612.19,1124.52,1153.19,1098.86,934.9,851.92,943.72,944.55,997.48,1101.86,856.19,1507,1966.27,1596.12,1340.21,1578.74,1551.49,1416.74,1464.8,1375.35,1419.85,3398.79,2290.09,3192.03,2903.85,2956.8,2668.43,3023.38,2888,2556.04,2696.35,7500.57,10535.51,9787.98,12553.95,10181.48,8794.42,9949.59,17686.69,7525.68
